epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,2280.91,0.87246,0.4542,0.94728,0.76464,0.79251,0.79088,0.5108,1.21467,0.65503,1.06913,0.00013375,0.00013375,0.00013375
177,2293.51,0.85718,0.45168,0.94122,0.76906,0.78222,0.80211,0.51861,1.21804,0.65829,1.07414,0.0001288,0.0001288,0.0001288
178,2307.13,0.86973,0.46097,0.94499,0.76426,0.78143,0.79778,0.5143,1.21836,0.65803,1.07508,0.00012385,0.00012385,0.00012385
179,2319.98,0.85611,0.45032,0.94407,0.75987,0.79236,0.7962,0.5089,1.21157,0.65332,1.07161,0.0001189,0.0001189,0.0001189
180,2333.29,0.87201,0.45447,0.94235,0.76114,0.80216,0.79748,0.51794,1.21032,0.65606,1.07407,0.00011395,0.00011395,0.00011395
181,2345.88,0.84823,0.44411,0.94074,0.73352,0.81064,0.79849,0.51768,1.2137,0.66589,1.07354,0.000109,0.000109,0.000109
182,2358.91,0.85905,0.45116,0.94637,0.7236,0.8367,0.8082,0.52213,1.22135,0.6718,1.07547,0.00010405,0.00010405,0.00010405
183,2372.84,0.85959,0.45533,0.94778,0.77462,0.77507,0.79779,0.51422,1.22758,0.65816,1.08368,9.91e-05,9.91e-05,9.91e-05
184,2385.5,0.84407,0.43983,0.93504,0.76579,0.79697,0.79586,0.51776,1.22235,0.6705,1.08058,9.415e-05,9.415e-05,9.415e-05
185,2398.23,0.8389,0.43562,0.9352,0.7404,0.79691,0.80157,0.51627,1.2237,0.6665,1.07458,8.92e-05,8.92e-05,8.92e-05
186,2410.65,0.84247,0.44379,0.93704,0.75944,0.77418,0.79087,0.50938,1.21516,0.67048,1.07096,8.425e-05,8.425e-05,8.425e-05
187,2424.17,0.82328,0.43386,0.931,0.73865,0.78933,0.78953,0.51077,1.21151,0.65946,1.07212,7.93e-05,7.93e-05,7.93e-05
188,2437.46,0.85098,0.44935,0.943,0.71339,0.81177,0.79191,0.51229,1.21539,0.65553,1.07616,7.435e-05,7.435e-05,7.435e-05
189,2450.34,0.83415,0.43991,0.93707,0.73614,0.81055,0.80154,0.51579,1.21085,0.65182,1.07399,6.94e-05,6.94e-05,6.94e-05
190,2463,0.83685,0.44004,0.93344,0.77395,0.75794,0.80498,0.51826,1.21267,0.65629,1.07423,6.445e-05,6.445e-05,6.445e-05
191,2518.19,0.74665,0.34903,0.90325,0.72579,0.83317,0.80201,0.51074,1.21301,0.65939,1.07691,5.95e-05,5.95e-05,5.95e-05
192,2531.02,0.73597,0.34776,0.90102,0.7105,0.81805,0.80051,0.5131,1.2087,0.66158,1.07633,5.455e-05,5.455e-05,5.455e-05
193,2543.36,0.73763,0.3456,0.89951,0.71059,0.83579,0.8053,0.5181,1.20807,0.66057,1.07657,4.96e-05,4.96e-05,4.96e-05
194,2555.82,0.73157,0.34306,0.89724,0.76547,0.78399,0.80337,0.51915,1.21114,0.65833,1.07899,4.465e-05,4.465e-05,4.465e-05
195,2567.88,0.73163,0.34125,0.89586,0.72397,0.82618,0.80818,0.52227,1.20914,0.65738,1.07721,3.97e-05,3.97e-05,3.97e-05
196,2581.48,0.74446,0.34855,0.90113,0.71424,0.81893,0.80099,0.52014,1.20903,0.66081,1.07715,3.475e-05,3.475e-05,3.475e-05
197,2594.04,0.73263,0.34259,0.8987,0.73466,0.79689,0.80175,0.51719,1.21036,0.66248,1.07763,2.98e-05,2.98e-05,2.98e-05
198,2607.07,0.72918,0.34162,0.89838,0.74577,0.79842,0.80266,0.51985,1.20668,0.6543,1.07599,2.485e-05,2.485e-05,2.485e-05
199,2619.16,0.71394,0.33251,0.8882,0.74472,0.79016,0.80244,0.5206,1.20856,0.65913,1.07573,1.99e-05,1.99e-05,1.99e-05
200,2631.71,0.7164,0.33717,0.89526,0.75317,0.77943,0.80591,0.52242,1.20839,0.65986,1.07733,1.495e-05,1.495e-05,1.495e-05
