epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,2147.87,0.91026,0.4914,0.96607,0.70467,0.81004,0.76274,0.4844,1.23821,0.68097,1.0789,0.000109,0.000109,0.000109
182,2159.48,0.92516,0.49601,0.9727,0.74829,0.73939,0.75428,0.48182,1.23906,0.69447,1.07773,0.00010405,0.00010405,0.00010405
183,2171.07,0.91942,0.49857,0.97132,0.76096,0.74305,0.76531,0.48752,1.23531,0.68142,1.07407,9.91e-05,9.91e-05,9.91e-05
184,2184.35,0.90625,0.47998,0.96224,0.72938,0.76229,0.76091,0.48162,1.23549,0.68465,1.07827,9.415e-05,9.415e-05,9.415e-05
185,2195.6,0.9063,0.47613,0.96215,0.74804,0.76095,0.7641,0.48676,1.22094,0.67471,1.07549,8.92e-05,8.92e-05,8.92e-05
186,2207.11,0.90487,0.4887,0.96316,0.75505,0.74588,0.76355,0.48775,1.23058,0.6822,1.07493,8.425e-05,8.425e-05,8.425e-05
187,2220.16,0.89073,0.47972,0.95824,0.77779,0.70903,0.75469,0.48113,1.23228,0.68362,1.075,7.93e-05,7.93e-05,7.93e-05
188,2231.63,0.90706,0.49025,0.96801,0.72492,0.77359,0.75546,0.48261,1.24037,0.68182,1.0777,7.435e-05,7.435e-05,7.435e-05
189,2243.11,0.89987,0.48465,0.96401,0.73712,0.78102,0.77315,0.48816,1.23359,0.67543,1.07571,6.94e-05,6.94e-05,6.94e-05
190,2255.79,0.9024,0.48521,0.95856,0.74726,0.75462,0.76834,0.48394,1.22586,0.67263,1.07483,6.445e-05,6.445e-05,6.445e-05
191,2308.85,0.81366,0.39246,0.93516,0.73681,0.75837,0.75062,0.48298,1.2317,0.67127,1.07741,5.95e-05,5.95e-05,5.95e-05
192,2319.7,0.80453,0.38901,0.93217,0.76287,0.73525,0.75613,0.48542,1.22577,0.67382,1.07366,5.455e-05,5.455e-05,5.455e-05
193,2331.09,0.81252,0.39262,0.93328,0.75561,0.75507,0.75661,0.48684,1.22341,0.67515,1.076,4.96e-05,4.96e-05,4.96e-05
194,2342.28,0.80818,0.38688,0.93103,0.78226,0.72855,0.76162,0.48903,1.22762,0.68279,1.0773,4.465e-05,4.465e-05,4.465e-05
195,2353.75,0.79977,0.38453,0.92781,0.74511,0.77199,0.75823,0.48962,1.2212,0.67507,1.07439,3.97e-05,3.97e-05,3.97e-05
196,2365.24,0.80798,0.39105,0.93149,0.76076,0.76321,0.75765,0.48841,1.22835,0.67776,1.07657,3.475e-05,3.475e-05,3.475e-05
197,2377.12,0.79945,0.3859,0.92933,0.74343,0.76488,0.75988,0.49037,1.2233,0.67258,1.07518,2.98e-05,2.98e-05,2.98e-05
198,2390.82,0.79976,0.38818,0.93098,0.7778,0.73813,0.76204,0.49389,1.22554,0.67483,1.07556,2.485e-05,2.485e-05,2.485e-05
199,2403.5,0.78841,0.37777,0.92062,0.77268,0.76161,0.76489,0.49646,1.22589,0.67597,1.0766,1.99e-05,1.99e-05,1.99e-05
200,2416.37,0.78775,0.37784,0.9264,0.78065,0.74267,0.76401,0.49506,1.2251,0.67583,1.07801,1.495e-05,1.495e-05,1.495e-05
